#{"t_start": 1628804864.770609, "env_id": "LunarLander-v2"}
r,l,t
-61.139581,314,8394.853813
-63.558971,241,8395.647894
-54.444481,159,8396.103201
-60.255987,248,8396.850156
-67.646162,149,8397.283344
-43.813749,107,8397.632516
-50.03369,1000,8401.499154
-62.311187,245,8402.247389
143.422612,731,8405.715195
-62.682486,247,8406.555027
-88.837413,264,8407.42706
-119.093282,1000,8412.404589
-78.387343,199,8412.974574
-90.752187,400,8414.495945
-90.884311,1000,8420.067566
-168.242391,606,8422.902574
100.594666,860,8426.820762
-92.231549,191,8427.345811
129.293952,760,8430.570224
-122.722451,272,8431.415889
-87.450598,156,8431.780745
190.981929,748,8435.207612
-61.647891,186,8435.814008
-73.651314,195,8436.47471
152.115667,724,8439.415864
-167.974464,528,8441.397824
-65.327489,235,8442.098676
-68.817329,132,8442.544884
-88.762155,144,8442.987796
-18.192181,1000,8448.909373
-111.876997,247,8449.724191
-41.735243,1000,8453.763024
-93.520572,151,8454.221607
-202.345825,737,8458.169539
209.142526,362,8459.526713
-21.343504,113,8459.892472
7.440727,1000,8464.891968
186.765764,221,8465.692716
-93.577035,196,8466.3588
-59.293602,284,8467.396316
213.922446,343,8468.580957
-66.078617,88,8468.821722
-46.293402,100,8469.079725
-95.238179,218,8469.743602
-73.836369,176,8470.386635
-81.422842,190,8470.939693
-99.420529,133,8471.248506
179.827026,230,8471.937422
-91.636972,178,8472.446485
-84.826289,219,8473.180358
-81.583933,168,8473.645513
-109.126358,276,8474.491936
-105.733072,215,8475.088427
-52.794897,168,8475.519304
-96.551343,214,8476.100179
-100.491975,203,8476.860117
-102.823772,1000,8481.63918
-97.508534,449,8483.218446
187.6048,567,8485.911609
-48.741576,202,8486.523715
-74.571784,1000,8491.455727
-121.06468,1000,8496.014386
-45.4169,76,8496.229536
211.087012,437,8497.699947
-45.831323,223,8498.211041
-60.582842,123,8498.597464
-121.240554,251,8499.480317
-42.320568,477,8501.137949
-83.048796,1000,8506.675279
-92.006584,203,8507.182735
-145.715655,424,8508.726954
224.339197,336,8509.939137
-82.207655,162,8510.390033
-45.19506,100,8510.72447
183.269678,692,8513.815475
-19.725307,104,8514.180746
-50.803994,111,8514.568586
-89.225906,162,8515.059017
-112.144809,391,8516.400481
-94.486866,169,8516.997496
-119.490043,234,8517.829417
-108.94729,241,8518.591554
-131.49589,416,8520.274439
-129.044366,308,8521.294366
-59.107914,1000,8527.691816
-93.101915,361,8528.847079
-107.012412,172,8529.425072
-62.505246,1000,8534.806075
-207.704052,880,8538.826351
-121.456425,1000,8545.166348
-201.679313,738,8548.886549
-90.809567,123,8549.223367
-83.435479,147,8549.697359
-247.893919,958,8554.646948
-81.167355,1000,8561.042422
-82.288519,206,8561.542107
-131.329773,541,8563.830042
-75.258061,168,8564.331214
-247.520375,991,8568.22298
-154.362222,344,8569.364541
-164.965557,547,8571.632868
-87.706282,131,8572.025508
-238.840242,730,8575.940582
-87.18501,133,8576.323556
-95.621844,194,8576.991178
-80.180106,147,8577.388623
-73.872948,1000,8583.722619
-96.015486,132,8584.19996
-90.594161,202,8584.908302
-84.950493,159,8585.479729
-97.527943,265,8586.311537
-89.507688,135,8586.697148
175.0108,730,8590.658026
-148.957539,349,8592.198265
-104.760961,269,8593.374457
-98.969267,213,8594.119974
-90.947018,140,8594.660934
-110.490364,364,8596.229827
-194.674698,887,8601.100834
-99.195961,174,8601.734108
-51.230069,115,8602.188521
-128.225757,253,8603.185825
-89.323026,1000,8609.170277
-196.759175,991,8617.931352
-84.813166,169,8618.800107
-122.433377,1000,8627.057534
-86.297991,181,8628.149398
-100.004146,241,8629.447066
-79.997846,1000,8637.973579
-68.3125,172,8638.931408
-193.166271,674,8643.870864
-128.202631,184,8644.815947
-97.214657,134,8645.459777
-172.40842,616,8649.617035
-167.271644,508,8652.960215
-16.025134,1000,8659.778094
-129.179955,497,8662.937444
-70.126995,1000,8671.630323
-90.283324,235,8673.063868
-68.541394,234,8674.381581
-124.062691,1000,8682.905242
103.041799,662,8687.827401
-75.617705,273,8689.269917
-79.318147,233,8690.602526
-90.023464,193,8691.581125
-117.639643,1000,8699.442006
-94.965893,304,8700.927366
-50.574903,1000,8709.409832
-108.112864,464,8712.568503
-100.818677,1000,8721.569543
-53.926782,95,8722.002035
160.104335,934,8728.958104
-98.501462,684,8733.788648
-85.472086,300,8735.610417
-79.419644,158,8736.45583
-98.405908,825,8742.24379
-52.231801,1000,8749.94101
200.274856,484,8753.281192
-101.38952,321,8755.039281
-88.265381,146,8755.741879
148.827695,836,8762.842842
125.572571,936,8770.299593
163.654167,391,8772.600704
198.085682,591,8776.404878
-81.853599,187,8777.473609
137.978239,727,8782.683851
-79.629733,170,8783.438159
133.966937,734,8788.3244
-121.876808,1000,8794.692955
-80.579946,331,8796.447056
-95.922425,206,8797.543563
147.331149,641,8802.569588
-188.297836,813,8808.764988
-35.5605,1000,8815.33324
180.362288,549,8818.997837
145.067462,637,8823.336197
-77.055485,200,8824.467502
-90.244721,181,8825.535468
144.861592,481,8828.810062
-115.486189,201,8829.930562
-87.676471,187,8830.825284
-248.737023,837,8836.634294
-95.958731,167,8837.485692
-97.966209,231,8838.68032
-93.852377,158,8839.476393
-119.567735,269,8841.017205
167.44619,709,8846.466413
-70.400964,227,8847.722621
-211.187915,962,8854.994046
-115.886551,370,8857.234805
-259.047703,991,8867.462219
-77.828367,173,8868.415246
138.301605,473,8871.289018
-96.182552,219,8872.498922
-91.21521,292,8873.967602
-70.929423,182,8874.936548
-93.246434,1000,8882.845262
-119.518642,383,8885.144436
-85.970935,272,8886.514647
-100.301292,1000,8895.443346
-73.758363,173,8896.31099
-92.252306,144,8897.020663
-96.648044,208,8898.020772
-85.993685,205,8899.122975
119.553336,790,8904.990036
-170.702633,817,8911.164473
170.208494,401,8913.797165
138.189433,781,8919.691302
-88.640101,321,8921.399737
-71.09078,230,8922.501853
-68.23448,179,8923.430541
154.15352,584,8927.45953
-72.665406,197,8928.483495
182.192129,854,8935.583339
-60.007152,286,8937.257722
-173.803296,746,8942.365982
-95.95276,364,8944.622222
190.470527,410,8947.054004
-86.892734,168,8947.943785
-95.533841,414,8950.382129
-86.442699,203,8951.57756
-109.175968,291,8953.227014
-89.392312,264,8954.645336
-78.292297,260,8956.058825
-76.766641,209,8957.085112
-87.800853,169,8957.915109
149.317812,527,8961.552915
155.44776,671,8965.962815
-94.379942,233,8967.181764
133.109377,612,8971.402094
-116.983789,384,8973.76129
-80.078935,231,8974.852643
-114.681561,238,8976.201986
-118.053657,166,8977.111254
-107.188324,357,8979.122121
119.283331,704,8984.401977
-146.663133,550,8988.245096
-228.388364,875,8994.413476
-108.738196,156,8995.269084
-98.791771,230,8996.427662
122.0864,655,9000.916032
-119.59912,519,9004.474704
-72.269648,246,9005.739996
-146.035163,464,9008.780138
-129.657796,442,9011.391886
-112.572434,136,9012.108416
125.885703,561,9016.202938
-39.253145,1000,9024.632622
-71.363869,160,9025.463766
-95.546208,346,9027.364638
-81.649092,174,9028.27263
-79.763825,134,9028.899179
-93.64243,189,9029.958415
149.052413,570,9033.776559
-78.125464,208,9034.822984
137.96657,804,9040.631754
-70.45747,175,9041.500638
-95.059494,183,9042.519383
-137.810662,482,9045.276573
-72.956405,154,9046.031732
-87.759253,256,9047.421797
-76.015814,150,9048.167395
-95.843129,1000,9056.397744
-58.474503,251,9057.76067
117.266736,961,9064.005913
-73.239902,1000,9071.733982
-100.163423,1000,9078.546448
111.6321,842,9085.043265
-85.215257,231,9086.211769
-150.659554,380,9088.661043
-218.563965,635,9092.737459
-89.463981,144,9093.486272
-56.195102,1000,9101.564342
121.616847,703,9106.313216
-43.620802,1000,9114.526258
-120.779267,285,9116.143603
-181.90564,518,9119.511023
145.772751,545,9123.168707
-109.817939,478,9126.389834
-101.273886,149,9127.210986
-83.103194,158,9128.010486
-102.254183,229,9129.214397
102.197391,580,9132.780511
-100.394902,404,9135.097553
-109.35678,791,9140.423881
-76.832318,168,9141.253222
-109.222312,1000,9149.203539
-101.062929,443,9151.955678
-98.798201,241,9153.255318
-85.688955,142,9153.992822
-82.122469,129,9154.688352
-69.576069,211,9155.83695
-61.013282,1000,9164.665401
-111.988822,274,9166.104119
-32.422846,1000,9172.947387
163.988586,716,9177.758349
-54.578434,400,9180.232098
-75.531978,462,9183.245263
-6.023117,1000,9191.700026
23.826055,122,9192.28749
-110.635612,867,9197.710255
-101.555963,314,9199.545163
-98.778932,208,9200.630196
-28.659798,237,9201.894546
-78.674085,1000,9208.089663
-47.588096,1000,9215.080959
-85.437166,274,9216.502132
192.311653,508,9219.817959
-191.102381,915,9225.976418
-62.317619,169,9226.783224
208.34719,557,9230.480445
126.605925,951,9237.275959
208.66299,560,9240.916159
-63.843343,234,9242.027138
-35.877006,1000,9249.592905
-77.433423,177,9250.482317
-110.022917,803,9256.046016
-97.103428,273,9257.444278
-165.873376,663,9261.356637
-48.69127,273,9262.923549
-91.683398,1000,9272.013001
-71.076527,1000,9279.343223
37.198399,1000,9287.084677
-83.872051,278,9288.494919
128.968107,535,9292.09711
-86.308763,216,9293.244301
-85.760093,251,9294.778031
15.13766,1000,9302.563178
73.118469,994,9311.267592
-37.527754,1000,9318.0296
15.069507,1000,9325.035872
-51.814829,1000,9335.220874
-121.006364,191,9336.262604
-74.855054,416,9338.710155
-89.2687,1000,9345.268393
-145.67705,1000,9352.702459
-154.420799,877,9358.854327
-193.124423,767,9364.932594
-63.485126,316,9366.802359
-109.28108,367,9368.994325
-53.148542,241,9370.324073
160.56446,486,9373.354394
-116.941213,425,9376.001444
140.395624,406,9378.470865
167.816801,452,9381.510897
185.919955,645,9385.904577
-58.733222,257,9387.311973
-55.571611,217,9388.372583
-68.59668,425,9390.84489
-73.976471,172,9391.753083
-166.855682,538,9395.330441
-69.824036,151,9396.169798
-136.710086,710,9400.866661
-84.539487,275,9402.174439
141.868607,519,9405.526844
-123.349528,590,9409.44576
183.245338,618,9414.040285
-52.33199,184,9414.959256
-82.37492,149,9415.71781
-46.447162,268,9417.099206
202.327179,629,9421.428183
-59.662813,180,9422.379227
-97.318237,311,9424.121753
-61.283837,164,9424.921041
147.796525,531,9428.121504
-85.666331,217,9429.383794
-54.222738,235,9430.532788
-60.262138,212,9431.531889
210.737322,495,9434.840406
-108.175861,1000,9442.819124
-83.039901,380,9444.916912
142.855553,451,9448.131361
-78.271815,190,9449.197425
-64.907268,160,9449.993573
-78.613152,178,9450.957099
-65.483596,222,9452.097898
161.598451,441,9455.06366
208.895716,507,9458.003081
-88.424797,253,9459.371063
-62.189215,149,9460.082933
-127.174484,438,9462.950993
-68.873575,192,9463.902231
-78.990837,237,9465.241809
154.653751,490,9468.663513
-65.176227,313,9470.312477
218.372145,411,9472.873229
185.146664,528,9476.502312
-152.033022,706,9481.046051
-82.038773,256,9482.462647
-89.188544,207,9483.54518
-160.254758,753,9488.848814
237.800256,411,9491.528948
-143.104107,545,9494.805652
-81.023654,1000,9501.728619
198.052284,559,9506.020206
-27.98323,520,9509.165759
70.822899,1000,9517.908586
220.888333,456,9520.494511
-97.335285,306,9522.167977
186.564563,479,9524.974704
-88.579516,245,9526.169456
-71.3758,1000,9535.486228
165.392064,365,9537.603299
-93.969302,353,9539.540004
-62.281202,215,9540.629374
-94.8067,264,9542.094091
-96.209992,202,9543.21
247.682903,352,9545.109267
198.073948,542,9548.847016
-67.063133,219,9549.957552
-89.969594,187,9550.958966
-9.964999,1000,9558.704722
-73.515953,1000,9566.491701
-81.320277,145,9567.309363
-122.917501,327,9569.093324
-62.494188,198,9570.040228
-131.792855,436,9572.533666
-81.858201,269,9573.889022
-161.191684,691,9578.608331
-84.105645,1000,9585.809901
-128.242022,290,9587.43232
190.277725,713,9591.660008
206.555695,421,9594.3819
-66.986568,136,9595.106993
217.271173,485,9598.07145
-94.865419,1000,9604.794988
218.58427,493,9607.999219
151.449558,704,9613.366833
-63.514979,170,9614.193464
192.490055,514,9617.771679
-70.02691,255,9619.297546
-65.145169,1000,9626.19173
-56.10444,302,9627.971555
-99.047628,309,9629.797029
183.243022,611,9633.961415
-112.185022,489,9636.65203
-95.637598,331,9638.70654
-71.268785,271,9640.113678
-57.977553,244,9641.394285
-87.843268,148,9642.1389
-70.701112,142,9642.814573
200.056041,431,9645.379581
-55.670438,269,9646.723397
-107.951449,1000,9653.055906
-69.376273,1000,9661.038385
-100.882482,316,9662.828377
-82.925552,179,9663.679856
-76.578792,1000,9671.479263
-62.024213,1000,9679.311292
-86.58174,247,9680.584954
-97.496439,418,9683.197006
-84.547287,152,9683.988977
122.725269,576,9687.797882
-49.152113,1000,9694.188705
-162.687136,810,9699.89678
-89.996924,232,9701.143744
-120.851878,1000,9709.626894
-76.101944,186,9710.591565
-180.883623,766,9716.753417
-114.863536,351,9718.918058
-94.02296,189,9719.927518
152.244944,853,9725.501124
-79.26912,310,9727.217514
-100.247091,240,9728.489516
168.068279,692,9733.666174
-65.036155,1000,9742.434406
-100.146619,619,9746.37466
-32.834994,1000,9752.910099
-30.127702,1000,9761.667132
-78.354676,198,9762.767215
-100.69109,234,9763.959329
172.485532,709,9768.360934
-104.498005,219,9769.546157
-23.078824,1000,9778.044158
208.438455,498,9781.282043
-88.354671,295,9782.97694
-18.384489,313,9784.862596
-40.394843,243,9786.266551
228.693317,424,9788.638607
153.750431,437,9791.239134
-79.323585,200,9792.294865
-142.16369,695,9796.341336
-18.395763,482,9799.069128
-198.905872,629,9803.325339
-129.867969,349,9805.408185
-60.805381,163,9806.386764
-99.780006,268,9807.87202
209.145429,545,9811.141651
-95.1954,334,9813.06108
-40.213864,1000,9820.151452
150.964697,743,9825.043003
205.329862,553,9828.777293
-55.676537,170,9829.639297
214.672459,428,9832.359509
-82.008312,216,9833.508236
172.304062,753,9838.678271
-77.191909,242,9839.951659
189.435164,409,9842.28166
-95.992106,346,9844.256478
-70.320861,249,9845.652129
183.727229,561,9849.272838
-70.86996,1000,9856.025444
-100.672443,757,9860.541632
191.01735,333,9862.475428
156.493704,351,9864.844711
-143.883095,850,9870.942437
-75.839244,159,9871.755995
-63.889996,176,9872.719102
201.444916,486,9875.750807
226.058665,472,9878.595925
-98.18681,618,9882.627289
221.243169,381,9885.12801
37.016303,957,9891.194971
-63.840419,160,9892.016361
-82.044772,200,9892.974843
137.35974,412,9895.715395
-76.586945,309,9897.407973
-132.456942,390,9899.708242
-73.249096,207,9900.705032
-90.173849,144,9901.415387
210.140783,523,9904.636668
128.929442,607,9908.619944
-85.604002,158,9909.378593
-72.650565,203,9910.456094
-184.815799,624,9914.445555
-55.927258,183,9915.401988
-92.744641,191,9916.507788
-89.327048,133,9917.144283
166.685754,489,9920.407718
183.004583,374,9922.587488
-49.978944,213,9923.73307
212.360324,502,9926.960077
-113.827987,214,9928.061267
186.297935,488,9931.043271
-72.237137,206,9932.067639
-86.971163,235,9933.257108
-59.956373,238,9934.52433
-107.53061,163,9935.295742
-83.429654,271,9936.768811
-84.980347,169,9937.59413
-92.53803,164,9938.47538
-57.446846,177,9939.316759
97.723045,776,9945.201342
-95.359649,241,9946.451373
-92.387201,414,9949.052341
-48.640236,1000,9957.380731
-96.570731,242,9958.70766
-84.818433,141,9959.452584
162.305547,684,9964.364519
-95.943735,504,9967.753345
-84.139505,142,9968.432897
-147.471849,511,9971.591315
-69.711834,352,9973.654845
-91.497323,1000,9980.382034
-56.204945,165,9981.21048
226.164969,505,9984.301593
-95.252346,275,9985.940384
-100.686449,144,9986.607812
-93.520253,281,9988.313363
-111.904016,211,9989.453245
209.648517,421,9991.748763
-105.135618,386,9994.064713
-103.638913,310,9995.753162
-62.277223,181,9996.602827
-79.073903,178,9997.509027
-97.656811,144,9998.206801
-112.132323,328,10000.024547
-93.245316,270,10001.542123
-92.869016,396,10003.939149
-89.921683,131,10004.602011
-67.646313,1000,10012.337665
-168.09137,599,10016.555003
110.339007,646,10020.974963
-102.218713,356,10022.960519
-82.557722,580,10026.484939
-106.786637,153,10027.294694
-92.406032,178,10028.268673
-163.255352,431,10030.869204
-163.795089,572,10034.816937
-84.084238,150,10035.625663
-61.889581,158,10036.45523
-61.121687,250,10037.682085
-76.437663,150,10038.461696
-76.800974,147,10039.172898
-72.185351,172,10039.98761
-26.681489,132,10040.68621
175.222767,317,10042.437495
-157.535744,167,10043.249094
188.376285,634,10047.435008
-84.620028,167,10048.218164
-73.758321,143,10048.981543
-61.670908,178,10049.9574
112.026871,764,10055.285714
-88.731844,140,10055.978468
232.208022,310,10057.713899
-55.649517,104,10058.243769
-46.767551,115,10058.753386
-129.830095,293,10060.380923
184.552083,465,10063.238135
-112.05066,1000,10069.938865
-88.524684,159,10070.683041
-104.23387,219,10071.763583
-42.342734,188,10072.711777
-41.00322,134,10073.424518
-47.330323,199,10074.551019
-67.444153,175,10075.378899
-81.983403,143,10076.011195
-61.93953,145,10076.754891
-141.927323,185,10077.704406
202.888972,398,10080.005558
-108.211032,472,10083.098443
148.35487,403,10085.641943
-93.652402,168,10086.512293
178.206874,595,10090.218418
-46.378573,252,10091.855389
-84.036015,218,10093.182226
105.450343,608,10097.117125
-103.856978,177,10098.014494
126.476134,589,10101.707913
-31.988607,215,10102.780904
-108.670375,193,10103.879366
-30.182562,127,10104.592465
-112.857865,310,10106.1663
-151.842172,778,10110.713316
-70.235182,133,10111.337505
-74.149812,139,10111.951946
-150.510395,145,10112.635566
-41.160503,298,10114.274761
-82.563684,195,10115.3159
-45.279072,120,10115.912747
-46.090382,257,10117.348995
191.582302,251,10118.78604
-44.992556,375,10121.111685
223.149254,535,10124.341592
-81.197645,171,10125.2255
-91.811728,228,10126.559968
25.856911,1000,10134.500102
-61.222411,198,10135.477573
-65.288025,156,10136.208863
-102.983426,1000,10143.38121
-66.916463,157,10144.231798
125.751391,766,10149.398249
167.789188,636,10153.396062
163.90338,663,10158.30645
-1.981077,1000,10165.536608
183.324099,292,10167.1191
-86.947982,249,10168.404982
-69.884431,173,10169.311611
-95.404588,291,10170.935403
-56.15391,229,10172.076802
199.022546,512,10175.34587
112.007038,415,10177.916022
-61.206314,1000,10185.19984
-119.992251,223,10186.360707
89.61142,329,10188.507965
-18.800509,1000,10196.601775
-71.161558,394,10198.914583
-166.897888,474,10201.879548
-49.640671,191,10202.885162
186.732546,501,10206.00566
-44.985522,1000,10214.955636
-62.650626,439,10217.426267
-66.165975,231,10218.575296
-73.958867,193,10219.623642
83.910773,912,10225.730555
-57.331634,138,10226.535001
-43.186124,219,10227.62648
-95.345885,514,10230.74081
-52.164799,152,10231.522826
-50.095341,135,10232.174383
-61.167184,144,10232.922758
-37.353459,266,10234.47754
224.973627,407,10236.912579
6.405892,307,10238.707755
139.146805,984,10245.861054
-87.31676,443,10248.317611
131.342887,825,10253.903418
137.277218,558,10257.484033
-41.983778,1000,10264.600083
-113.130313,278,10266.110567
163.491504,313,10267.913774
148.58082,862,10274.325815
-123.794434,737,10279.560351
-35.396104,159,10280.311973
130.114959,841,10287.22913
198.006858,202,10288.269357
189.710185,445,10290.823935
-64.545061,327,10292.596385
229.504047,520,10296.295355
-62.659229,1000,10302.473891
-60.452103,174,10303.359144
150.641585,923,10311.273211
226.910896,434,10313.84185
-58.512889,343,10315.795404
171.802666,325,10317.790167
172.506669,730,10323.070252
-123.524074,715,10350.317233
-84.820872,263,10351.819515
-67.65026,103,10352.353437
194.982112,433,10354.969301
-57.429405,1000,10361.287025
-78.662694,750,10365.970305
14.49086,1000,10374.10702
-140.394226,443,10376.70441
161.886114,520,10379.868307
-130.979296,662,10384.582722
168.050188,503,10387.840786
231.420458,426,10390.354218
160.707659,379,10392.640375
-86.13619,1000,10401.272632
-73.126962,490,10404.345374
12.972437,961,10411.69389
-100.885563,546,10415.141355
156.810907,674,10420.315518
-75.85051,395,10422.682065
-2.702651,1000,10430.769443
-22.008937,1000,10439.445623
-31.358172,1000,10449.612252
-67.261342,145,10450.323527
-57.806838,213,10451.34857
174.856002,648,10455.486863
-61.78625,1000,10462.936416
-73.688852,367,10464.863182
-66.99211,163,10465.683173
-62.015125,1000,10473.005813
-80.164576,184,10474.034079
124.819608,911,10481.178564
-129.442048,814,10487.177245
131.758438,827,10494.644675
-49.664745,281,10496.244397
210.458272,483,10499.352824
149.261035,921,10507.109875
-42.117396,437,10509.713031
194.511479,296,10511.308206
76.407962,940,10518.468502
132.948794,383,10520.834629
155.790011,451,10523.781037
-46.728482,504,10526.76389
198.290323,519,10530.430684
142.091159,417,10532.967172
-76.200423,189,10534.046334
154.907617,469,10537.064118
156.150308,944,10544.112973
-78.806349,214,10545.29931
-92.709918,1000,10553.187011
-20.2258,1000,10560.763454
-101.978445,380,10563.127774
-65.212732,149,10563.841076
-23.69376,1000,10573.102594
-47.74887,1000,10581.914638
134.959642,927,10589.024781
-38.363002,383,10591.280927
-88.37696,154,10592.065474
-117.508412,278,10593.545286
-22.70142,1000,10600.200017
-77.666206,237,10601.573039
-83.157062,172,10602.365448
-32.472059,1000,10609.490395
-72.954194,223,10610.697968
99.149794,818,10615.608994
-87.852069,1000,10622.166622
-49.978352,1000,10629.41148
-118.769689,438,10631.877084
-143.015213,816,10638.109492
124.47773,544,10641.772509
147.811218,982,10649.255007
129.735173,879,10655.636021
-87.095775,240,10656.78048
-61.252143,1000,10663.400109
-82.184509,164,10664.190178
-92.180845,1000,10673.125852
184.947632,628,10677.665319
-62.577234,177,10678.515531
-27.853185,1000,10687.318954
-75.778979,184,10688.294979
80.155232,883,10694.618696
-89.204484,182,10695.49936
-133.154616,531,10698.564577
-35.482622,1000,10707.481372
-24.329188,1000,10716.505527
-171.202688,396,10718.665923
-33.173972,1000,10726.251939
-22.35569,1000,10734.939179
-85.630248,225,10736.076632
-32.878031,1000,10743.600073
80.264419,980,10751.315138
-35.238153,1000,10759.988137
-47.298873,188,10760.935588
-113.176521,577,10764.516678
-79.187908,182,10765.367127
-75.166728,267,10766.736814
98.581034,639,10771.546349
126.477682,809,10777.325384
-201.980706,675,10782.24605
-21.580323,1000,10791.004553
-110.853722,393,10793.466156
-85.742694,525,10796.621768
-88.776046,620,10799.948468
122.618052,908,10807.111593
16.658176,1000,10813.844984
6.498703,1000,10821.07228
-39.276424,1000,10828.159585
119.03148,724,10833.748362
-2.840529,1000,10842.744307
-85.3356,361,10844.711285
-77.469516,1000,10854.75729
-77.179694,1000,10861.579349
-89.303378,409,10864.156312
-17.848771,1000,10872.149769
-84.728473,287,10873.698818
-60.610309,247,10875.009777
81.134817,955,10881.40144
-98.36126,221,10882.456436
-83.548288,457,10885.458367
-100.191637,288,10887.03497
105.085401,752,10892.240238
-187.625576,906,10898.94178
-84.504798,195,10899.669628
-52.30261,254,10900.788572
98.612747,888,10908.399252
-149.434331,753,10913.416045
-6.995683,431,10916.158615
-142.047363,631,10920.020934
-105.7034,388,10922.080466
-100.995714,285,10923.738931
156.056674,663,10928.298119
-90.453029,1000,10936.792274
75.14188,957,10943.172951
-23.754112,1000,10950.287296
-36.12421,1000,10957.004375
-8.944098,1000,10963.474924
-182.54007,948,10970.870532
-114.18862,459,10973.353655
-109.973469,504,10976.262619
-94.278456,326,10978.18109
-109.631814,219,10979.23898
-91.390721,239,10980.414305
-98.158955,291,10981.982949
-52.984484,247,10983.280628
-58.334844,239,10984.6566
-46.521441,1000,10992.447748
-49.34552,1000,10999.834486
-61.68372,148,11000.589477
-105.775252,177,11001.461088
-67.669624,1000,11008.26702
-35.210345,223,11009.478885
-71.93659,155,11010.215341
-30.073971,1000,11017.745672
-116.01811,1000,11026.284196
-71.377619,170,11027.1717
-85.056639,1000,11035.839609
129.107638,901,11041.839281
-97.745668,299,11043.498647
-72.959086,1000,11050.924839
-151.757989,563,11054.663124
-98.211305,168,11055.551137
-108.701517,184,11056.462902
-49.71693,238,11057.70607
-136.278149,866,11064.110565
-104.050465,1000,11070.834918
-56.728053,1000,11077.870245
-117.44922,545,11081.234491
-117.158171,510,11084.525051
-150.374511,778,11089.422917
-105.675238,368,11091.468436
-92.557757,151,11092.205534
-76.535307,1000,11100.12476
-29.513708,1000,11107.550328
-176.093263,837,11113.732176
-39.729307,1000,11122.4905
-166.523794,874,11128.43798
-46.504602,1000,11136.765282
-149.081163,607,11140.439524
-53.698532,1000,11148.455689
61.329665,700,11152.809415
116.068679,747,11158.321879
-50.380454,1000,11166.179172
-67.28539,633,11170.172547
153.598743,585,11174.205683
-75.073189,290,11175.752448
-67.773374,168,11176.683713
-123.883687,440,11179.283686
-64.900378,218,11180.410739
-90.3046,274,11181.859648
-8.510346,1000,11189.107674
-107.034631,384,11191.230811
119.98535,592,11195.352552
-65.45654,1000,11204.546772
-74.336798,434,11207.10605
-69.106412,178,11207.962201
162.975438,364,11210.279708
-53.382473,273,11211.734343
-18.741458,389,11213.786731
195.420104,581,11217.348289
-81.643373,287,11218.993381
-86.708134,143,11219.737961
-70.903638,171,11220.625942
-51.264762,242,11221.728019
177.179352,461,11224.717249
-68.24145,1000,11232.039393
-167.583524,970,11238.263592
-91.004203,150,11239.0639
-90.869069,160,11239.866931
-110.16784,1000,11246.579468
146.006194,311,11248.418003
199.273215,560,11252.730879
-102.632203,635,11256.646003
-64.610172,215,11257.747233
209.604233,431,11260.324667
87.118647,554,11264.058358
-52.142883,207,11265.221566
-111.706058,376,11267.132559
126.40642,589,11271.194172
-80.418972,144,11271.792442
167.321267,828,11277.381155
-83.066958,228,11278.460935
-110.315697,377,11280.694963
-111.452006,465,11283.661722
159.204078,785,11289.521484
119.426307,892,11296.960429
-80.159201,181,11297.752508
-81.816128,411,11300.321766
-86.004611,410,11302.669164
-62.750808,176,11303.587887
197.868042,544,11307.537975
-75.379155,322,11309.260749
146.309818,471,11311.901083
-106.254509,1000,11319.645248
-61.423021,218,11320.724318
-90.80499,644,11324.585182
-79.27782,293,11326.213506
-94.401099,168,11326.988281
-79.961521,184,11327.960549
-92.455221,198,11328.929266
-86.498912,213,11330.11114
-123.337865,512,11333.235372
-74.24603,200,11334.298789
-127.922919,276,11335.878692
-83.334459,592,11340.042006
-134.954963,659,11344.451588
180.969268,709,11349.24815
-85.625665,163,11350.048946
-22.857745,1000,11358.132158
-82.701928,241,11359.366468
-99.573553,345,11361.210415
-115.289465,294,11362.710239
-88.418433,252,11364.058628
-102.221383,320,11365.840993
-151.3754,973,11373.098238
-121.704913,536,11376.162739
-85.621706,148,11376.893076
165.574093,515,11379.885719
239.108927,458,11382.80774
-96.378104,327,11384.777176
-99.445779,152,11385.526823
-53.339485,1000,11393.526649
-91.689772,203,11394.587958
-72.130571,133,11395.216997
-76.429026,188,11396.115237
-88.987478,158,11396.980943
-74.793367,302,11398.570194
-95.773702,274,11399.956338
193.226846,523,11403.457157
-70.316209,200,11404.654264
-78.581939,250,11405.96265
-82.132092,166,11406.831432
146.137076,479,11409.877394
-126.780048,1000,11416.502194
-103.933763,147,11417.219405
-47.116129,189,11418.178832
-95.052282,240,11419.564506
195.647831,432,11422.056772
-100.495852,137,11422.758879
-69.854855,194,11423.750526
-69.27381,1000,11430.765097
-133.078137,618,11434.758498
118.270222,619,11438.882156
-87.37534,458,11441.695581
-80.466708,348,11443.762292
-95.094139,270,11445.269262
231.553832,422,11447.744122
-69.77319,235,11449.099283
168.641255,531,11452.244944
-85.476138,141,11452.982816
228.796696,417,11455.421201
152.466342,448,11458.108195
-58.79489,256,11459.445391
183.710853,368,11461.379511
-85.813546,258,11462.828056
-156.476287,884,11468.535858
161.899544,661,11473.231354
-61.642745,221,11474.360062
-111.124541,306,11476.159235
-122.968147,268,11477.540711
-79.475622,141,11478.218463
-89.665311,156,11478.9817
-67.444469,219,11480.027232
-84.050455,132,11480.641683
-85.109641,289,11482.336159
-130.003924,618,11486.206485
-55.42155,166,11486.995478
-84.397139,146,11487.694755
-98.029272,128,11488.337454
