#{"t_start": 1628797123.813883, "env_id": "LunarLander-v2"}
r,l,t
252.952106,330,6456.462904
-6.077532,1000,6460.074285
165.773614,848,6463.124533
199.869774,546,6464.639359
211.994486,424,6465.559167
220.657886,676,6468.224755
15.621889,1000,6472.264191
18.798008,1000,6475.554191
271.34661,340,6476.312466
153.098532,806,6478.691784
-24.837768,1000,6482.651858
257.275947,406,6483.529449
249.840961,311,6484.441826
235.15266,568,6486.410286
-27.992037,1000,6489.854502
242.495689,551,6491.068303
-0.917647,1000,6495.353042
-33.278471,1000,6499.40293
207.742712,639,6501.395631
-27.222981,1000,6504.604472
-34.7641,1000,6508.615462
-23.633356,1000,6512.32253
22.792622,1000,6515.420079
-37.239703,1000,6520.167514
-44.265221,1000,6523.977611
251.337644,496,6525.062553
270.234936,425,6526.010729
253.875047,378,6526.869859
-3.290519,1000,6530.674164
250.953284,417,6531.705903
237.117828,368,6532.428375
23.506011,1000,6536.069167
8.336552,1000,6539.918238
-36.663098,1000,6543.15498
-48.586664,1000,6547.717916
14.286154,1000,6551.466378
210.841866,379,6552.43225
-3.21817,1000,6556.218746
6.90885,1000,6559.523165
-37.541386,1000,6562.758996
-44.337707,1000,6566.781977
37.094205,1000,6570.456944
17.87479,1000,6574.476192
9.914934,1000,6577.977751
-9.577376,1000,6582.617261
-13.229791,1000,6586.842259
29.175482,1000,6589.471519
-9.233804,1000,6592.127583
11.376821,1000,6595.627154
-12.467837,1000,6598.914355
-37.663477,1000,6603.496724
-23.193394,1000,6607.713488
228.252919,544,6609.411502
154.750146,863,6612.164061
232.275097,612,6614.009703
-10.675232,1000,6618.360133
195.773741,695,6621.322242
221.75075,614,6622.81777
-9.627695,1000,6625.32589
10.119708,1000,6628.789454
226.348648,446,6629.879592
228.7151,500,6631.683409
260.793939,316,6632.25942
27.454378,1000,6636.578092
155.562196,872,6640.010276
216.882348,522,6641.390646
-41.055273,1000,6645.452434
224.453809,446,6646.492156
274.806956,498,6647.902213
206.444862,575,6650.03635
249.592322,592,6651.37403
243.750104,527,6652.884007
23.902983,1000,6655.79955
-41.376166,1000,6659.562919
-22.300811,1000,6663.030744
203.1252,618,6664.766001
28.216084,1000,6668.815232
194.156827,868,6671.165337
210.227406,702,6673.131481
12.413921,1000,6676.942286
-0.098553,1000,6681.108627
8.441255,1000,6685.413714
-10.802561,1000,6689.634827
-19.274304,1000,6693.334032
10.824426,1000,6697.56793
236.293651,415,6698.484238
273.953659,431,6699.326191
242.956028,535,6700.543814
235.888264,459,6701.766898
248.657372,404,6702.91102
242.044277,473,6703.965811
22.291087,1000,6707.261692
-7.116893,1000,6712.324574
8.040354,1000,6716.798103
0.544366,1000,6719.557855
242.353777,396,6720.411195
-20.777316,1000,6724.751517
185.63638,826,6727.06718
8.247088,1000,6730.099333
161.542595,999,6734.262353
-8.289377,1000,6738.224966
-1.197249,1000,6742.72065
175.514006,840,6745.433299
22.077165,1000,6749.185513
-46.110296,1000,6755.493317
-17.906743,1000,6758.859986
24.439561,1000,6762.311316
2.179559,1000,6766.350715
-5.415495,1000,6770.164258
241.289168,503,6771.544057
-29.46743,1000,6774.441557
23.380782,1000,6777.316473
14.221876,1000,6781.280182
-3.803299,1000,6784.872726
15.614343,1000,6788.387788
3.447256,1000,6791.491153
1.114928,1000,6795.656823
234.690493,307,6796.202054
12.09782,1000,6799.757738
-13.197171,1000,6802.62086
215.321589,299,6803.490547
10.601091,1000,6807.934042
32.121307,1000,6811.710301
-19.512445,1000,6815.666032
-0.394409,1000,6820.416723
249.067784,478,6821.618724
4.248586,1000,6825.465397
2.740834,1000,6829.434396
8.087971,1000,6833.671088
244.858303,399,6834.655791
236.003982,454,6835.553806
-26.466125,1000,6839.025817
32.2522,1000,6843.830405
27.735092,1000,6846.569015
-42.307006,1000,6850.781655
-18.711671,1000,6854.244528
225.419315,587,6856.130857
7.273951,1000,6859.719842
-9.335317,1000,6864.361048
1.310052,1000,6867.778894
197.432445,954,6872.366464
10.780439,1000,6875.413167
-26.271811,1000,6878.799839
-14.687806,1000,6882.149497
8.374212,1000,6885.738488
-35.638559,1000,6890.297691
9.991029,1000,6894.561498
-21.268243,1000,6898.338588
-34.55065,1000,6903.366386
22.18626,1000,6907.187391
-31.083735,1000,6911.830382
0.810539,1000,6915.845446
-14.640683,1000,6920.897528
24.475635,1000,6924.678038
29.216998,1000,6928.088499
-10.664558,1000,6932.376403
-14.949834,1000,6936.085439
-10.544947,1000,6939.599994
-35.263143,1000,6943.677054
-4.231465,1000,6946.746282
-23.158458,1000,6951.881937
4.720692,1000,6955.089793
28.215977,1000,6958.516533
1.870555,1000,6962.623465
-18.555127,1000,6966.105188
-34.072032,1000,6969.920591
-37.632454,1000,6974.123276
-42.351273,1000,6977.919728
-35.840471,1000,6982.230778
-28.509677,1000,6985.480384
13.570085,1000,6989.355883
18.171637,1000,6992.774313
-24.860958,1000,6997.621938
21.911703,1000,7002.102629
11.177166,1000,7006.321195
-38.364809,1000,7009.947851
-26.589647,1000,7014.981236
30.256106,1000,7018.853873
-20.686281,1000,7022.015115
-23.40871,1000,7026.525377
-9.595773,1000,7031.130189
-17.133958,1000,7034.635403
-6.704331,1000,7038.605888
-2.196404,1000,7043.171534
-31.520422,1000,7046.791586
-5.551596,1000,7051.353793
30.144359,1000,7054.881261
23.577168,1000,7059.235138
-3.200543,1000,7064.830078
184.072233,827,7067.494868
8.026403,1000,7070.398401
16.055175,1000,7073.228284
-6.311787,1000,7077.160659
33.078676,1000,7081.006252
-7.774616,1000,7084.06878
-18.285636,1000,7087.441521
226.426732,664,7090.015617
-27.816265,1000,7094.208515
-25.799294,1000,7097.642084
-27.692417,1000,7100.971469
-23.993113,1000,7105.368227
-47.841966,1000,7109.467617
-45.426881,1000,7113.418886
-34.88439,1000,7118.131592
-5.079076,1000,7122.904641
14.927617,1000,7126.468287
-18.049312,1000,7131.062854
5.305925,1000,7135.110474
-13.860401,1000,7139.342773
1.480977,1000,7142.967049
10.846921,1000,7145.739611
-7.739472,1000,7149.636916
9.982495,1000,7153.3338
12.571307,1000,7156.25413
-6.62694,1000,7159.364749
-36.206737,1000,7162.631109
45.730001,1000,7166.744773
14.383113,1000,7170.476312
-31.039381,1000,7173.697593
-24.523984,1000,7177.668904
-48.39319,1000,7182.535889
37.566045,1000,7187.48288
-10.474157,1000,7191.881007
-6.53934,1000,7194.959516
-0.811052,1000,7199.599882
24.623161,1000,7202.837993
-8.896182,1000,7206.254325
16.146072,1000,7210.570622
5.077421,1000,7214.707258
-2.807468,1000,7217.581062
14.310734,1000,7221.286873
-17.724983,1000,7225.395756
26.412918,1000,7228.820464
-14.652114,1000,7232.542994
-6.864774,1000,7236.182605
-15.675533,1000,7238.904019
17.400901,1000,7244.037153
15.524362,1000,7247.089813
4.708613,1000,7250.68188
20.474728,1000,7254.470913
23.546968,1000,7257.806709
25.614895,1000,7261.082277
-16.321279,1000,7264.885329
-23.263464,1000,7268.121011
-18.146091,1000,7272.976289
-12.921635,1000,7276.529342
1.447171,1000,7280.013485
-8.002109,1000,7283.644485
29.132874,1000,7288.790047
-49.772379,1000,7293.221841
5.82403,1000,7296.696621
-38.610501,1000,7300.355165
-59.409678,1000,7304.485597
0.303797,1000,7307.898656
-13.645209,1000,7311.006699
-21.816071,1000,7315.407458
26.027187,1000,7319.894654
-34.748418,1000,7323.714298
-5.361463,1000,7327.466435
12.711672,1000,7331.949021
-18.895161,1000,7335.32123
-7.858558,1000,7338.490542
-28.511855,1000,7342.931055
11.068872,1000,7346.66952
8.84224,1000,7351.63422
-40.694762,1000,7354.547765
14.960364,1000,7358.505866
26.151338,1000,7361.460782
5.78193,1000,7365.603326
-14.960657,1000,7369.189987
15.294618,1000,7373.149623
-0.494897,1000,7376.807442
-37.150225,1000,7381.312452
9.365088,1000,7383.875471
18.683705,1000,7388.748811
-35.220906,1000,7392.351339
-31.247172,1000,7396.840739
11.892804,1000,7399.874996
-25.726669,1000,7402.805514
5.417144,1000,7405.939744
-25.795245,1000,7410.090209
-9.716869,1000,7413.376544
1.589409,1000,7417.642601
-51.966103,1000,7421.635666
42.646371,1000,7425.965847
4.16848,1000,7429.64954
19.154683,1000,7434.37807
-22.116537,1000,7438.391163
-15.996641,1000,7442.068692
17.854936,1000,7445.76468
2.636692,1000,7449.359111
-26.037175,1000,7453.625048
-16.586033,1000,7458.873918
25.748181,1000,7462.304242
-12.119384,1000,7466.59128
-34.759713,1000,7470.617504
-18.925275,1000,7474.824058
-33.828668,1000,7478.091805
6.34546,1000,7481.193815
-0.592076,1000,7484.94161
-17.626716,1000,7488.839112
22.495351,1000,7492.088035
-40.711238,1000,7496.146954
9.421355,1000,7500.208657
-14.788063,1000,7503.925065
1.816901,1000,7507.45013
-21.21412,1000,7511.099978
-18.335276,1000,7514.339189
10.656544,1000,7518.715647
-3.268698,1000,7522.052981
19.773172,1000,7525.66648
2.556438,1000,7529.586857
-0.366454,1000,7533.859238
-13.08392,1000,7537.673046
-12.934024,1000,7542.168014
30.268916,1000,7545.808859
22.356293,1000,7549.73751
-4.05943,1000,7553.435452
-10.633303,1000,7556.70844
33.376318,1000,7560.277839
33.674179,1000,7565.224159
17.03614,1000,7569.092636
-1.896383,1000,7572.146766
17.886955,1000,7574.846847
-4.475953,1000,7578.578458
-3.723972,1000,7581.404515
-21.827835,1000,7584.889361
-21.163756,1000,7587.393811
32.769172,1000,7589.836024
20.999767,1000,7593.107891
-7.976824,1000,7596.63612
-17.020309,1000,7600.29859
18.010547,1000,7603.747904
-1.34064,1000,7606.275181
7.746665,1000,7608.509546
-13.755157,1000,7610.947699
-29.529114,1000,7614.859863
-6.265694,1000,7617.880453
-2.273354,1000,7620.189933
22.709763,1000,7623.152275
-11.541409,1000,7625.372094
-11.376161,1000,7627.4531
-14.704114,1000,7629.703055
15.751975,1000,7633.062173
-11.223877,1000,7635.864236
19.324292,1000,7638.367399
-8.292331,1000,7641.144714
-22.810248,1000,7645.313897
15.833032,1000,7648.650598
9.16359,1000,7653.214392
-25.919086,1000,7656.548031
-15.449279,1000,7659.529844
-11.620918,1000,7661.815019
4.453203,1000,7664.825577
-7.797306,1000,7667.92639
-13.025943,1000,7672.271527
31.925985,1000,7674.683275
1.239345,1000,7677.215827
-26.106928,1000,7681.137877
26.049242,1000,7684.12113
-0.996208,1000,7686.729279
8.829539,1000,7689.255486
-6.967163,1000,7692.638449
-7.165962,1000,7694.824266
-47.792742,1000,7698.439482
-33.359192,1000,7701.124408
6.90781,1000,7704.21691
-4.150399,1000,7707.857193
19.409724,1000,7711.437737
12.459349,1000,7715.128638
15.994419,1000,7718.403803
-0.237952,1000,7740.639356
