#{"t_start": 1628789547.2193913, "env_id": "LunarLander-v2"}
r,l,t
199.755004,322,5181.051001
177.342529,314,5181.706958
14.681093,342,5182.383517
168.940917,292,5182.8893
198.46041,328,5185.336408
212.730642,283,5185.797323
218.176921,318,5186.314563
79.335257,1000,5189.713759
214.588914,386,5192.643204
249.961494,315,5193.282491
233.165089,396,5194.219015
231.862567,340,5194.857749
230.265963,326,5195.511695
174.312159,437,5196.502831
233.313678,323,5199.493624
189.469679,297,5200.059431
230.473304,329,5200.687397
208.345466,359,5201.456381
196.405174,357,5202.161837
189.954638,328,5202.77068
217.741568,344,5205.418145
136.024304,716,5206.911124
87.042648,1000,5209.485062
228.179633,358,5212.458522
93.365915,1000,5214.834691
226.87362,357,5215.522212
177.996681,450,5216.420075
198.766117,377,5219.289016
74.784011,1000,5222.223848
92.577887,1000,5227.249501
211.40358,357,5227.916455
220.025989,307,5228.530817
206.716935,324,5229.151293
229.457539,379,5229.883225
199.055373,377,5230.684662
239.808758,307,5233.275234
10.259488,330,5233.902524
105.140306,1000,5236.316229
226.78809,315,5236.92061
189.079415,507,5240.36589
218.808468,317,5240.921017
207.805473,320,5241.528283
229.847148,388,5242.346245
230.367747,405,5243.258931
147.724809,465,5246.213741
230.842694,319,5246.8122
211.773961,365,5247.549432
208.52186,466,5248.468979
196.067432,405,5249.378751
236.665979,302,5251.863378
221.82103,333,5252.618068
227.481053,333,5253.257328
253.39497,502,5254.414837
177.532315,358,5255.155153
-7.690026,247,5255.584828
174.75512,332,5258.139983
186.926635,351,5258.838127
201.791428,360,5259.551119
-32.859653,205,5259.879316
229.215194,372,5260.617609
96.048596,1000,5265.123478
220.185476,341,5265.790703
100.350152,1000,5268.762161
249.609451,341,5269.349127
219.084484,392,5272.475345
209.601483,326,5273.111702
201.644794,835,5275.159658
173.711221,423,5275.957487
134.107352,736,5279.624858
-52.152098,161,5279.872287
83.547186,1000,5282.136837
261.360559,304,5284.522226
108.785592,1000,5286.784503
238.472583,481,5287.83839
189.96146,328,5288.449961
107.782988,1000,5293.512546
105.874536,1000,5296.085219
259.247747,343,5298.965717
243.783932,349,5299.587589
248.235517,347,5300.213863
186.004112,341,5300.846405
235.941667,362,5301.48863
-127.197259,421,5302.241962
192.578664,330,5304.693551
211.042039,362,5305.456398
124.514626,1000,5307.870359
116.092119,1000,5312.726145
110.394131,1000,5315.132856
219.031023,379,5315.899332
-22.80713,256,5318.523166
221.294521,337,5319.144289
179.660962,359,5319.813133
110.004438,1000,5322.33457
217.892415,503,5325.634858
240.931509,339,5326.35232
186.226749,451,5327.277858
196.961279,427,5328.281501
247.828676,326,5328.977428
96.92631,1000,5333.523305
216.646377,320,5334.139093
189.672218,537,5335.37862
-11.574717,313,5335.973283
227.477797,466,5339.506308
216.399145,313,5340.097995
29.673326,287,5340.589641
244.806859,354,5341.30056
245.303165,346,5341.99021
178.782545,297,5342.628001
194.661089,295,5344.948472
121.038554,1000,5348.065067
251.999136,315,5348.693037
208.665239,330,5349.324739
194.37611,394,5351.964063
189.48153,346,5352.648557
206.162483,352,5353.331057
185.842821,422,5354.170114
104.82796,1000,5358.864771
227.047824,279,5359.364674
223.218349,481,5360.385407
251.121958,349,5361.023932
251.587681,309,5361.612489
227.687511,311,5362.196556
246.187584,308,5364.716621
248.597936,340,5365.372571
214.55268,315,5365.978973
197.585753,360,5366.791046
207.862897,324,5367.38662
202.971215,317,5367.98175
194.215844,386,5371.176304
191.041606,460,5372.179945
215.975856,463,5373.05884
87.514586,1000,5378.079262
243.532297,318,5378.723876
205.566289,400,5379.540678
224.751626,317,5380.115839
235.712523,314,5380.679578
210.430905,378,5381.424293
191.248041,279,5383.948864
245.076046,349,5384.64424
208.442037,357,5385.447539
92.285904,1000,5388.34497
240.971136,342,5391.446607
211.320112,326,5392.095957
-34.758866,270,5392.610745
229.16814,413,5393.481857
200.855402,342,5394.179217
-110.951955,303,5394.753553
245.439155,326,5397.274831
190.611835,308,5397.866315
204.415144,390,5398.719383
244.147285,849,5400.463349
98.112206,1000,5405.199873
242.387983,353,5405.822971
157.476863,323,5406.48859
211.358439,332,5407.135094
97.651462,1000,5412.003763
99.39944,1000,5414.302771
209.175904,414,5415.186212
93.992781,1000,5419.685244
102.514514,1000,5422.279258
110.232899,1000,5426.953264
230.366578,328,5427.556328
239.613428,345,5428.239558
231.968571,327,5428.861933
204.622548,341,5431.477422
185.201031,412,5432.262636
227.730893,325,5432.815807
212.635199,431,5433.643911
244.508309,398,5434.409987
88.405983,1000,5438.60241
210.530928,333,5439.216666
98.025393,1000,5441.960282
-2.838922,238,5444.663067
181.223039,429,5445.67011
168.973899,489,5446.823739
100.098173,1000,5451.736404
248.122709,338,5452.410851
203.211807,334,5453.055451
240.377162,417,5453.94753
109.326894,1000,5458.523917
218.838951,341,5459.191302
196.94882,689,5460.692367
225.181404,341,5461.381996
223.178481,349,5462.041041
2.781736,311,5464.318064
110.755909,1000,5467.187942
80.689716,1000,5470.462121
207.030229,480,5473.610857
234.955866,322,5474.255182
235.182878,353,5474.993363
209.336256,439,5476.011267
128.110851,746,5479.641313
191.077788,367,5480.3446
96.099084,1000,5482.771168
221.113108,333,5483.388393
177.065814,477,5486.492137
229.023776,350,5487.18125
225.428515,357,5487.809562
219.077768,307,5488.383079
232.34114,352,5489.070507
136.955605,660,5492.603113
123.483127,1000,5495.533779
221.833793,369,5496.167417
175.353496,363,5499.204532
199.968325,332,5499.904459
208.448552,437,5500.779472
194.61236,351,5501.43932
243.68566,371,5502.173936
117.820694,1000,5506.527889
212.534444,354,5507.30306
237.939246,358,5508.001657
253.209124,404,5508.847521
258.40769,414,5509.60464
123.665908,588,5513.018569
111.08951,1000,5516.198486
232.42081,333,5516.855146
127.357013,692,5520.360157
-28.022758,221,5520.707468
97.839748,1000,5523.379435
-124.341373,810,5527.758559
-9.93123,249,5528.182192
254.233045,358,5528.844397
-161.63349,508,5529.882329
251.502124,324,5530.514676
210.040274,327,5533.419374
-40.006944,1000,5536.6178
187.715844,569,5538.035868
212.419196,447,5541.552042
221.389251,340,5542.280179
125.717865,1000,5544.846297
230.555772,335,5545.570023
-51.33275,381,5548.70618
221.990753,353,5549.34582
237.774717,321,5549.939221
216.021834,315,5550.618919
221.666175,329,5551.264419
194.371363,330,5551.925213
233.347792,324,5554.319566
105.856178,1000,5557.181632
200.508829,718,5558.717429
197.796337,328,5561.685113
202.151631,363,5562.368036
-26.932921,221,5562.721359
128.261162,1000,5565.05792
197.905419,357,5567.655337
243.315021,348,5568.340063
193.611191,325,5568.987885
233.889466,340,5569.648252
223.184331,330,5570.330025
15.45613,284,5570.84652
242.786831,338,5571.556438
241.044291,362,5574.23995
125.966621,1000,5576.235198
231.061882,310,5576.796547
222.645937,344,5577.475756
227.135503,348,5580.468098
200.884042,468,5581.535569
231.019453,333,5582.218132
233.909881,310,5582.83619
132.06798,879,5587.165864
227.086236,350,5587.810581
242.796124,323,5588.45593
-170.857064,426,5589.356823
206.606232,415,5590.248676
241.951521,351,5592.838649
221.893636,320,5593.494385
-9.047848,1000,5596.92946
63.891264,1000,5601.822768
236.775975,466,5602.741267
234.448148,323,5603.347459
41.807155,1000,5608.178398
229.896434,370,5609.168737
254.043156,370,5609.930876
177.093349,997,5612.766841
200.090442,326,5615.415604
232.693259,349,5616.121457
1.207877,1000,5619.330857
242.575467,324,5619.964751
204.666019,448,5623.244667
253.308617,341,5623.917593
227.844001,371,5624.742894
98.718286,1000,5627.534338
183.481601,864,5632.211602
227.625082,313,5632.855112
260.467469,592,5634.132456
239.070758,327,5634.771817
97.097694,1000,5640.547887
192.101126,460,5641.461616
219.689813,330,5642.105302
196.179754,385,5643.012687
231.316162,311,5645.883201
194.925434,337,5646.544454
262.58573,317,5647.152345
248.0632,334,5647.787457
204.122543,333,5648.464169
198.918909,486,5651.603663
216.200735,329,5652.298337
244.429049,341,5652.97791
218.361691,346,5653.702505
177.63036,352,5654.403472
192.104996,357,5655.101682
121.050078,1000,5659.962723
219.69654,323,5660.528525
221.15892,523,5661.682976
85.520327,1000,5666.321109
47.119474,1000,5669.099353
96.279953,1000,5673.94866
247.530274,326,5674.548177
247.743681,387,5675.30594
107.311946,1000,5681.263743
204.421462,349,5681.982112
118.933461,1000,5684.757988
210.494576,327,5685.388118
250.039314,311,5688.429411
137.420921,551,5689.937428
228.128469,400,5690.818705
215.642339,384,5691.629501
80.39111,1000,5696.323053
239.340978,461,5697.308952
229.119354,348,5698.038773
254.872719,453,5699.030033
94.775031,1000,5704.656626
210.845228,383,5705.457944
214.997024,330,5706.143446
186.718242,429,5707.173447
15.689214,252,5707.591265
31.624075,239,5709.944614
227.723925,334,5710.614627
178.363287,430,5711.580122
194.892859,347,5712.272125
246.851432,391,5713.097734
257.888017,320,5713.76072
221.450348,364,5716.623806
220.16877,349,5717.312821
183.403064,320,5717.923196
252.545038,343,5718.603249
216.784383,333,5719.304226
189.095579,419,5722.098205
229.866095,361,5722.859023
232.861069,315,5723.464266
178.088484,387,5724.233027
213.255411,351,5724.913483
227.693447,321,5725.524397
239.225628,347,5728.246638
216.475044,400,5729.355738
197.855092,420,5730.264086
223.862337,326,5730.897357
238.748882,375,5731.6726
266.316595,362,5732.439543
229.969905,344,5734.994578
229.772165,374,5735.744453
195.631306,383,5736.52967
213.96467,326,5737.154629
223.322684,670,5738.709301
202.938381,390,5741.542786
169.656682,372,5742.250877
184.101828,415,5743.017791
195.879269,320,5743.636665
124.036702,1000,5747.774731
5.922509,291,5748.321541
197.573872,362,5749.081506
130.283834,1000,5751.340445
168.613814,361,5754.5281
254.93041,411,5755.376332
212.164521,307,5755.995323
248.706629,319,5756.631206
132.881688,562,5757.78212
205.854803,402,5760.554805
240.264609,330,5761.262068
196.421246,343,5761.950191
157.511124,514,5763.236431
218.339431,383,5764.034984
197.977056,355,5767.036969
158.167717,523,5768.231425
2.275614,323,5768.81473
201.630535,782,5770.972752
222.984937,418,5774.120473
221.108972,335,5774.731253
206.162025,324,5775.325939
217.871602,384,5776.047088
219.474347,348,5776.758129
206.080197,351,5777.464782
224.421821,378,5780.038806
192.774779,671,5781.693516
178.7292,320,5782.323237
-4.870178,257,5782.733417
203.61121,333,5783.336776
241.74084,346,5786.29872
198.036399,377,5787.104711
237.497834,400,5787.854518
225.01073,350,5788.558334
264.933047,322,5789.204489
245.880817,322,5789.836567
199.655548,310,5792.260137
214.815897,317,5792.840123
248.71598,357,5793.501179
-201.409453,420,5794.236462
213.292521,570,5795.416484
214.397576,391,5798.045308
214.830721,328,5798.667997
213.718017,361,5799.388754
255.157842,316,5800.001978
255.267435,323,5800.594187
228.32193,351,5801.299612
243.065264,398,5804.350339
180.957005,983,5807.831047
-86.597618,450,5808.70078
87.427307,1000,5814.062162
226.770101,431,5815.104113
215.800638,460,5816.022172
225.951032,336,5816.627063
94.682094,1000,5822.535159
214.241097,552,5823.896857
189.025098,832,5828.446038
224.368544,367,5829.108025
-144.376552,429,5829.98217
197.859811,374,5830.600891
256.05436,381,5831.29851
243.363183,355,5831.966558
190.386722,365,5834.554302
184.005161,366,5835.296271
235.331494,359,5835.94427
226.865766,320,5836.602319
215.598839,345,5837.294505
215.621093,375,5840.254628
-95.415086,452,5841.067731
225.881779,332,5841.64939
204.713842,397,5842.405501
75.00695,1000,5848.405297
227.999737,350,5849.107019
175.437037,426,5849.956433
248.295291,487,5851.053714
192.987699,372,5851.778327
178.560901,397,5854.519581
237.176188,328,5855.103638
233.87845,359,5855.784625
235.007851,363,5856.509367
234.831106,350,5857.212533
240.744046,377,5857.896282
242.174391,362,5860.823308
124.700587,1000,5863.472963
227.038596,335,5864.174327
223.616501,327,5864.797984
106.681694,1000,5869.388362
181.331332,955,5871.433954
196.548259,413,5874.706254
216.422111,338,5875.418648
245.116161,359,5876.096522
216.713185,327,5876.717309
108.607406,1000,5881.666124
165.566288,393,5882.42101
179.929851,352,5883.090338
217.770506,378,5883.961322
137.812176,1000,5889.119076
119.356719,1000,5891.368853
214.844044,423,5892.28633
226.901168,336,5892.961217
255.862916,354,5895.586048
224.451634,301,5896.111126
221.977503,326,5896.743667
233.62166,333,5897.352984
248.477456,330,5898.00949
209.43654,370,5898.70631
255.55098,314,5901.68088
212.903806,346,5902.312217
223.831638,343,5902.920172
243.565362,407,5903.666813
189.472697,350,5904.31258
225.013772,337,5904.94265
103.912631,1000,5909.172199
185.048664,351,5909.865623
210.094608,330,5910.540737
174.713463,457,5913.898127
226.015837,347,5914.586756
124.671641,1000,5917.351099
233.374386,341,5918.016536
238.278346,352,5921.113936
207.907119,956,5923.613554
220.676797,499,5924.738665
227.303176,361,5925.434493
57.775578,1000,5931.710186
125.626344,620,5933.04155
201.448461,422,5933.891354
0.404366,207,5935.908406
243.690558,479,5937.081156
92.229181,1000,5939.583161
-170.421662,474,5940.543633
171.215768,398,5943.389894
201.195725,358,5944.100599
-46.749174,1000,5947.686422
203.393452,411,5950.812845
90.167043,785,5953.122127
117.409565,1000,5956.194455
93.435123,1000,5961.783103
86.753884,1000,5964.553154
237.464114,828,5968.548449
147.779384,723,5970.208643
76.446031,1000,5976.132267
39.15462,1000,5979.331798
193.969975,793,5981.807325
209.781395,346,5984.853637
78.916839,1000,5987.64505
160.971332,560,5988.837516
148.765,673,5992.83925
237.412135,814,5994.832686
219.604353,477,5995.916815
227.34977,745,6000.581571
171.536686,391,6001.422323
183.869907,396,6002.160004
234.590785,391,6002.941735
-6.751501,346,6003.614451
256.906194,570,6007.201093
210.380632,423,6008.105919
236.142473,372,6008.861634
206.020181,613,6010.614175
206.846487,485,6013.818604
230.450516,320,6014.433846
243.176384,504,6015.526297
-25.968019,1000,6020.686831
223.324762,786,6023.056099
-12.285476,324,6023.686123
243.563817,331,6024.342368
195.405641,328,6024.991332
237.195426,337,6028.12251
216.303335,354,6028.872567
70.804117,1000,6032.534744
113.653022,1000,6036.990824
255.524585,386,6037.755614
170.642287,399,6038.490732
183.453916,493,6039.638491
248.030518,352,6042.245659
172.251493,439,6043.207686
225.692835,338,6043.884855
254.576808,360,6044.616259
202.730023,357,6045.349159
252.630809,352,6045.975875
243.92056,369,6048.864048
234.616531,363,6049.535112
106.078668,1000,6051.769364
248.727605,367,6052.485169
104.314535,1000,6057.071854
234.67608,336,6057.708929
210.970002,344,6058.381516
228.344355,337,6059.031324
163.40673,469,6062.338129
230.697519,351,6062.991237
161.42977,410,6063.822671
105.77716,1000,6068.749391
218.93353,313,6069.332362
-191.435036,475,6070.26816
184.666971,359,6071.013244
198.594007,655,6073.050999
225.789137,341,6076.113741
91.409879,1000,6078.542226
190.670842,366,6079.198319
201.130402,417,6080.025267
201.760743,369,6082.546093
228.243474,327,6083.173223
180.364555,458,6084.230223
140.423452,1000,6089.15986
214.261001,464,6090.160003
208.935589,401,6091.033638
222.645472,337,6091.652913
227.145432,363,6092.385727
246.488952,385,6093.229115
218.668655,336,6095.82947
115.152528,1000,6098.518127
220.375756,361,6099.329551
186.634912,396,6100.115839
92.214825,1000,6104.926663
210.096918,468,6105.99308
194.307455,350,6106.555927
208.854823,355,6109.238668
221.811765,320,6109.824472
198.336296,604,6111.196652
238.71629,321,6111.877518
118.200311,1000,6116.456044
227.241099,317,6117.02732
231.408904,348,6117.671274
219.660441,358,6118.500453
212.156269,394,6119.388082
231.447698,335,6121.923567
240.659031,404,6122.769206
241.206325,342,6123.463962
244.834294,428,6124.348937
168.146288,413,6125.214853
233.217227,341,6125.953974
212.327072,332,6128.728233
234.028853,366,6129.438868
-0.518293,293,6129.933087
233.32523,414,6130.793918
99.018053,1000,6136.87367
9.202943,283,6137.325878
241.438241,351,6137.915371
226.138205,371,6138.612925
239.020084,337,6139.222538
252.182135,319,6139.793685
210.97853,322,6142.693982
126.38908,1000,6145.135578
195.578524,336,6145.787271
207.566531,349,6146.414978
213.487385,363,6149.03167
192.257484,487,6150.362234
244.1332,344,6151.053864
206.375019,324,6151.689216
245.612438,442,6152.649929
213.793555,307,6155.666801
249.833082,374,6156.376581
235.100319,351,6157.028505
-11.786168,216,6157.386271
205.963428,332,6158.045563
217.811273,419,6158.780838
223.943012,413,6161.583539
90.846539,1000,6165.388561
250.340533,364,6166.153996
208.144677,376,6166.971475
211.285296,298,6169.925336
207.70756,560,6171.115466
194.392379,462,6172.168835
2.679174,241,6172.58098
215.657484,339,6173.254177
178.166913,378,6175.829548
206.082873,339,6176.633828
237.516573,335,6177.313118
202.657943,379,6178.130206
166.811095,522,6179.369742
11.938317,287,6179.923056
-210.585365,430,6183.06967
146.914071,483,6184.048878
233.22066,318,6184.676915
-10.633908,215,6185.027339
250.720928,348,6185.75502
230.255043,373,6186.533863
106.339346,1000,6190.989564
187.709023,413,6191.879205
213.948184,341,6192.526105
205.310575,325,6193.194336
215.056085,325,6196.017665
186.922007,375,6196.678424
3.292987,296,6197.175372
191.90811,339,6197.765419
217.140143,364,6198.440206
262.426446,615,6201.639449
228.79847,361,6202.409275
222.063643,332,6203.038569
192.27343,365,6203.782707
136.966901,1000,6208.667627
192.055594,378,6209.436982
205.347421,287,6209.947096
231.678509,329,6210.550733
238.892627,325,6211.172014
221.389893,386,6211.982552
211.330985,343,6214.683069
208.466843,374,6215.435782
213.437841,528,6216.76879
218.519754,459,6217.695912
231.407437,354,6218.338176
223.833557,341,6221.062649
240.418859,326,6221.640348
239.654881,349,6222.307391
201.41585,371,6223.097602
97.141154,1000,6228.033681
217.305291,533,6229.310066
226.689664,339,6229.947029
244.152211,367,6230.707003
230.936257,334,6231.372969
116.833221,1000,6235.487717
214.526745,329,6236.077721
218.564759,337,6236.736279
235.591605,358,6237.396326
232.510887,348,6240.247985
126.421541,1000,6243.268969
202.514853,293,6243.816854
203.359402,576,6245.057593
210.263829,332,6247.596763
-5.103038,298,6248.124992
217.534349,336,6248.815182
207.801197,349,6249.48828
180.534364,375,6250.18552
221.526206,332,6250.799192
198.317898,359,6253.274947
223.106389,405,6254.068774
164.685764,714,6255.580792
229.58297,369,6256.280369
216.730825,330,6258.735651
172.683066,342,6259.671696
210.028384,353,6260.416064
188.682521,334,6261.105302
237.316515,399,6261.896555
214.124682,355,6262.620461
223.81709,333,6265.184525
238.177852,291,6265.701019
235.416304,328,6266.371702
242.359989,329,6267.055137
224.641737,362,6267.75867
228.894068,375,6268.52208
221.785696,351,6270.965855
197.855075,743,6273.258195
-38.991933,241,6273.647477
226.326418,286,6274.145584
189.756768,350,6274.818784
233.384363,316,6275.375019
131.748838,1000,6279.926575
207.103663,361,6280.564487
219.856776,403,6281.358973
77.067046,1000,6286.809113
215.845462,544,6288.258141
233.191948,358,6288.959812
230.892599,455,6291.94338
257.661086,385,6292.731543
199.435893,382,6293.393918
159.719618,362,6294.078236
207.163005,329,6294.658899
175.764005,385,6295.442275
206.80369,392,6298.118104
218.241396,334,6298.767526
182.877696,426,6299.668745
209.53701,360,6300.35882
225.746652,397,6301.079609
248.372194,366,6303.863703
183.906169,396,6304.822646
202.203758,383,6305.71337
176.599184,377,6306.584884
232.340795,344,6307.251849
242.483334,377,6308.084609
237.30867,321,6310.737673
196.793805,400,6311.519813
127.620995,1000,6314.52874
229.239132,332,6315.10644
-6.867501,266,6317.989278
210.021739,353,6318.690266
196.97456,343,6319.345951
123.128472,1000,6321.867781
178.448785,325,6324.809934
246.310159,374,6325.677499
200.233344,332,6326.25643
210.637148,322,6326.923037
211.696589,336,6327.548647
37.335089,1000,6332.619098
243.515915,317,6333.209889
235.051307,333,6333.802206
234.370749,567,6335.049214
244.130972,375,6335.848366
164.638572,432,6339.228855
61.773252,1000,6341.866748
191.483004,334,6342.576474
196.948648,834,6347.397927
208.261232,394,6348.186191
249.074583,375,6348.975183
163.541074,335,6349.628889
231.724673,415,6350.480678
229.224415,710,6355.031295
176.406386,808,6357.251303
-10.85524,269,6357.701678
227.794389,361,6360.924755
206.947906,389,6361.659091
217.706109,422,6362.552746
244.158674,323,6363.171526
107.719282,1000,6367.379086
-4.979594,280,6367.841795
-0.21701,286,6368.303316
233.019673,328,6368.899831
-26.573083,239,6369.281781
216.790602,338,6369.915681
242.401049,322,6370.562937
256.622373,383,6373.386641
11.288887,257,6373.847162
217.291515,536,6375.127723
97.801306,1000,6380.224473
258.308964,327,6381.12448
-0.644261,326,6381.744488
224.329093,325,6382.466816
213.711896,349,6383.18751
141.24212,445,6384.256681
293.747444,401,6387.061506
216.497947,356,6387.73005
253.481693,325,6388.361844
239.609155,357,6389.031427
224.233432,363,6389.758276
211.32507,391,6390.558751
223.423242,321,6393.230745
245.336853,321,6393.950056
222.954722,382,6394.747224
206.099432,334,6395.428844
235.204481,357,6396.113875
244.677725,336,6396.807604
255.239029,359,6399.323974
248.771383,362,6400.069825
242.54505,317,6400.708417
244.744711,337,6401.42617
257.240673,579,6402.697739
236.322109,351,6405.301207
209.669929,649,6406.856888
230.956274,347,6407.55965
93.524434,1000,6412.879665
221.870311,430,6413.87244
192.012461,365,6414.572551
222.695869,339,6415.219151
226.94084,344,6415.883646
218.196392,394,6416.623882
188.036879,410,6419.404172
253.953992,385,6420.165287
-15.405453,318,6420.730161
227.63406,336,6421.438242
216.827174,353,6422.102218
249.28645,311,6424.46901
188.687405,356,6425.447545
200.822443,334,6426.099451
223.331831,307,6426.619488
177.976,415,6427.417787
-4.079394,237,6427.791537
-4.751373,257,6428.206994
217.627232,325,6430.792014
110.556771,1000,6433.861079
188.101757,393,6434.726269
234.681966,664,6438.788019
193.264992,378,6439.624213
246.331894,522,6440.668575
213.997854,383,6441.435233
212.215482,319,6442.073781
251.26909,343,6444.66768
-7.988489,262,6445.098883
135.659345,1000,6447.555653
97.639341,601,6448.840213
221.052848,331,6451.853665
224.313793,328,6452.488833
209.975998,324,6453.12292
213.09694,358,6453.801008
34.167367,285,6454.343565
218.694907,491,6455.288833
193.867522,384,6458.010129
118.975664,1000,6460.433111
201.972105,419,6461.362756
172.107593,394,6464.67355
254.320404,401,6465.525888
181.328799,321,6466.135294
220.153823,341,6466.792304
223.672598,358,6467.462136
181.226796,353,6468.139593
123.670146,1000,6472.862891
192.763405,433,6473.662415
176.244636,369,6474.457863
235.671314,312,6475.045496
258.57412,362,6477.999067
116.38823,1000,6480.92621
236.436924,355,6481.662636
244.756266,462,6484.347485
149.874685,587,6485.956011
204.860057,351,6486.700961
224.196739,326,6487.391995
204.845962,327,6488.065753
234.749868,317,6488.643951
172.128592,392,6491.447354
250.151956,333,6492.071617
111.962619,1000,6494.726413
254.97857,318,6495.395537
177.629338,806,6499.880747
242.653886,336,6500.506303
220.806826,563,6501.847923
107.673529,1000,6507.475765
234.004,334,6508.123425
253.1713,382,6508.914686
238.467951,319,6509.482096
-63.817709,482,6512.851334
180.96642,488,6514.018226
227.947024,330,6514.634133
169.929887,949,6517.569321
249.537714,370,6520.757547
241.071838,540,6522.075486
247.141857,334,6522.740719
234.285243,363,6523.439314
244.391052,532,6524.55916
248.713003,337,6527.453678
247.075797,343,6528.162986
236.248447,372,6528.949937
251.064598,317,6529.556618
235.287458,328,6530.214206
62.480177,1000,6535.367101
97.071759,1000,6538.654319
177.11514,724,6542.774731
122.60732,1000,6545.59297
214.652881,415,6546.538598
205.773916,338,6547.163346
244.599179,325,6550.106519
227.740268,357,6550.790579
222.052596,324,6551.362523
-7.50588,256,6551.794441
216.134755,347,6552.490034
254.309957,333,6553.125553
248.721512,356,6555.818295
189.672317,403,6556.599337
255.394695,353,6557.348493
226.554571,348,6558.040866
235.216715,402,6558.924495
223.69314,330,6559.57516
242.634858,502,6562.809058
220.480237,315,6563.387198
257.130007,355,6564.055903
177.442156,336,6564.680531
-23.261481,257,6565.104841
231.025312,323,6565.711515
238.981888,325,6568.325035
56.897461,1000,6571.287649
264.885567,345,6571.942888
179.456338,444,6575.281199
8.82358,290,6575.831365
212.636101,321,6576.435063
-64.804864,469,6577.477127
236.057073,325,6578.120074
251.195087,329,6578.818362
67.206003,1000,6583.476696
239.782512,316,6584.055433
240.42166,316,6584.670699
177.774553,406,6585.434247
209.229195,352,6588.230122
224.569415,332,6588.964811
183.080185,614,6590.486006
241.157677,316,6591.06523
217.037725,451,6591.940431
101.356323,1000,6596.548919
98.865386,1000,6599.207637
256.210173,518,6602.860876
222.62067,502,6604.033979
126.108747,1000,6606.61033
226.124534,325,6607.217271
223.270254,413,6610.430766
186.952954,462,6611.410255
240.074576,374,6612.224041
205.348317,359,6612.95891
159.681092,528,6616.019333
115.492682,1000,6618.986046
258.733169,358,6619.706432
221.78315,321,6620.322089
247.182342,378,6623.451006
97.62895,1000,6625.997961
222.914577,340,6626.636569
235.595668,316,6627.261537
189.737948,336,6630.344009
112.279521,1000,6633.278514
195.924666,391,6634.127218
232.397996,380,6634.85538
257.527944,363,6637.906303
251.927341,307,6638.483068
190.9334,309,6639.017832
187.644849,380,6639.753721
96.684741,1000,6644.895612
101.176725,1000,6647.558127
214.162576,369,6648.300123
259.659014,324,6649.003049
-116.729355,503,6652.283657
71.950457,1000,6655.016366
236.263647,312,6655.592451
155.95525,504,6656.616195
248.572701,312,6659.626745
194.927558,671,6661.419527
183.715912,394,6662.26419
73.467658,1000,6667.699721
225.775492,340,6668.309412
208.120216,340,6668.945249
230.423582,341,6669.586989
148.217047,519,6670.607784
185.241712,407,6673.44868
19.367596,295,6673.961846
219.239653,346,6674.671842
175.096209,337,6675.29705
169.376837,432,6676.166667
257.044282,331,6676.782196
243.229112,314,6679.732566
258.889071,361,6680.414654
228.377839,347,6681.047097
180.836235,584,6682.743784
240.812944,365,6683.495282
162.562267,384,6686.077175
198.596336,405,6686.840317
173.323686,366,6687.627776
204.598675,347,6688.341857
93.272151,1000,6693.759424
207.557041,944,6696.598906
205.777298,385,6697.33102
208.099502,361,6698.054624
174.955313,310,6701.175443
193.854982,367,6701.983286
232.360648,315,6702.567483
150.644497,1000,6705.132495
79.722581,1000,6710.3429
249.328694,357,6711.038551
199.378229,338,6711.664529
225.50741,335,6712.318404
117.008142,1000,6717.002501
206.306858,357,6717.789968
145.500067,631,6719.396608
130.037167,1000,6724.232204
-16.089795,319,6724.807822
201.958565,350,6725.444681
262.029173,422,6726.257286
239.064898,364,6729.322818
221.286229,308,6729.866353
234.992184,313,6730.439716
117.283695,1000,6732.757837
215.951048,385,6735.35999
161.03013,463,6736.356831
261.652671,347,6736.992069
124.822987,1000,6739.42501
220.526468,339,6742.490769
-138.616182,512,6743.527289
125.379643,1000,6746.105116
204.390553,332,6749.131207
233.296464,376,6749.885142
235.11728,339,6750.512094
201.993633,339,6751.128561
246.751735,322,6751.72899
230.809446,416,6752.665881
181.433847,437,6755.583726
235.9245,322,6756.212483
217.865638,349,6756.91764
84.395506,1000,6760.008107
235.754984,328,6762.956342
214.634259,331,6763.595962
182.290753,429,6764.497003
230.1223,334,6765.168034
21.894855,229,6765.576802
239.579051,345,6766.232888
253.416124,322,6768.796549
205.037899,324,6769.406835
213.829669,327,6770.034863
198.707409,395,6770.826229
259.78864,329,6771.505424
230.230197,505,6772.602997
93.955044,1000,6777.315057
253.037257,310,6777.928541
255.072269,350,6778.609091
121.201228,1000,6783.291727
247.294471,364,6784.040786
276.091352,349,6784.692472
188.274782,342,6785.400908
194.271867,421,6786.348819
262.089317,351,6789.480586
104.650867,1000,6791.833596
205.328271,401,6792.714548
237.986118,348,6795.229221
151.102778,306,6795.947992
214.641662,335,6796.594926
214.200044,348,6797.291153
211.536105,342,6798.014634
183.773259,359,6798.696191
225.838664,343,6801.107845
161.990313,452,6802.380365
185.65231,336,6803.006825
229.035942,344,6803.704089
186.767366,455,6804.694403
179.12328,380,6805.472078
224.055342,344,6808.248537
124.024776,1000,6810.84996
109.364644,1000,6815.68626
171.942388,355,6816.365329
112.41359,1000,6818.87837
247.238412,355,6819.568903
200.99725,357,6822.414963
213.567059,402,6823.180196
